,Unnamed: 0,notes,strain,species,experiment,experiment_short,exp_number,medium,experimentator,sample_number,growth_rate,use_in_study,num_av,date_of_experiment,glucose,glucose_y0,glucose_OD,glucose_conc,acetate,acetate_y0,acetate_OD,acetate_conc,propionate,propionate_y0,propionate_OD,propionate_conc,succinate,succinate_y0,succinate_OD,succinate_conc,lactate,lactate_y0,lactate_OD,lactate_conc,butyrate,butyrate_y0,butyrate_OD,butyrate_conc,formate,formate_y0,formate_OD,formate_conc,ethanol,ethanol_y0,ethanol_OD,ethanol_conc,exp_number_usedonly,glucose_std,acetate_std,propionate_std,succinate_std,lactate_std,butyrate_std,formate_std,ethanol_std,growth_rate_std
135,98.0,,DSM18205,P.copri,yield_exp_1022_wtrp,yield_exp_1022_wtrp,99,epsilon_plus,Richa,,0.5922950373333576,yes,1.0,,-16.989492791252058,20.73564424993619,[0.096 0.133 0.272 0.364],[19.42039739 18.52133802 15.08099178 15.22393855],4.461133524739678,11.49766576591879,[0.096 0.272 0.364],[11.95902882 12.61468915 13.18482907],-0.7478559052386544,7.417191052373383,[0.096 0.133 0.272 0.364],[7.10750152 7.61241317 7.16685328 7.13510088],-9.526064798985717,3.342969840487343,[0.096 0.133 0.272 0.364],[3.80725032 0.55791857 0.54713881 0.21952561],11.926835538851224,3.580316096365389,[0.133 0.272 0.364],[5.30182534 6.48484506 8.12601442],0.2301004333859784,0.0093882272694411,[0.096 0.133 0.272 0.364],[0.029612   0.04422222 0.06678833 0.09596723],10.005802864568771,1.155705347253496,[0.096 0.133 0.272 0.364],[1.46728538 3.32282968 3.66780992 4.81991589],5.112920086515935,8.055716910014915,[0.096 0.272 0.364],[8.51368888 9.54217814 9.85394121],75.0,,,,,,,,,
136,179.0,,DSM18205,P.copri,BHI-Richa-22Dec30,BHI-Richa-22Dec30,180,BHI,Richa/Jonas,2.0,0.3419235094770194,yes,1.0,2022-12-30 00:00:00,-3.9086652600280862,6.751803983937258,[0.12  0.16  0.194 0.365 0.45 ],[6.22431061 6.13479622 6.05369365 5.34227232 4.96567761],4.699021317568407,2.309780860817069,[0.12  0.16  0.194 0.365 0.45 ],[2.93808038 3.05211646 3.15581147 4.00478279 4.45515169],-0.3368671385177033,11.870443886880633,[0.12  0.16  0.194 0.365 0.45 ],[11.85993443 11.82384499 11.75078114 11.77001351 11.71342362],2.7882664355099,1.0546079462828604,[0.12  0.16  0.194 0.365],[1.42386722 1.45838017 1.59663307 2.07890687],-0.3813905739364965,1.9876447356127005,[0.12  0.16  0.194 0.365 0.45 ],[1.9073956  1.95363631 1.89283084 1.95286126 1.73988722],0.1055733961190502,0.0556494651349819,[0.12  0.16  0.194 0.365 0.45 ],[0.05468513 0.10344948 0.05585616 0.10272284 0.09761783],5.499003214909032,0.614540351191165,[0.12  0.16  0.194 0.365 0.45 ],[1.13560028 1.38089617 1.9735749  2.66768789 3.00315767],,,,,76.0,,,,,,,,,
137,128.0,skip first point,DSM18205,P.copri,TG2022-Friday,TG2022-Friday,129,tbd,Jonas,,0.5279001147469516,yes,1.0,,0.2667701868170101,17.053984656918413,[0.131 0.172 0.221 0.269 0.335 0.43 ],[15.65695801 17.89250139 17.83450401 17.51279185 17.25429858 16.58848205],4.298004778661704,10.027852781968155,[0.131 0.172 0.221 0.269 0.335 0.43 ],[10.00625131 11.1637685  11.27913424 11.32120805 11.33488653 11.75815951],2.6184994035565534,4.968945036206154,[0.131 0.172 0.221 0.269 0.335 0.43 ],[4.35217209 6.07816195 5.92088974 5.95618372 5.77717672 5.80870806],3.5623336216643597,0.0595857342157126,[0.131 0.172 0.221 0.269 0.335 0.43 ],[0.58408223 0.66968596 0.85897282 0.96509372 1.14084015 1.68895532],-0.003008833039938,0.615003935621059,[0.131 0.172 0.221 0.335],[0.62457    0.60227409 0.61397691 0.61661015],-0.3044336458801716,0.1708321974550481,[0.131 0.172 0.221 0.269 0.335 0.43 ],[0.14548966 0.14910683 0.03140716 0.11262824 0.05845873 0.05359494],-3.846639649056226,3.591840715456339,[0.131 0.172 0.221 0.269 0.335 0.43 ],[4.36192479 2.16237752 2.186434   2.18531343 2.23051323 2.43141674],-0.9421577318735216,8.162654540093346,[0.131 0.172 0.221 0.269 0.335 0.43 ],[7.4940474  8.5522185  7.62957423 8.630048   7.5579335  7.64422386],77.0,,,,,,,,,
138,178.0,,DSM18205,P.copri,BHI-Richa-22Dec30,BHI-Richa-22Dec30,179,BHI,Richa/Jonas,1.0,0.5639961255139774,yes,1.0,2022-12-30 00:00:00,-6.226651386437825,6.969638870598959,[0.123 0.175 0.235 0.328],[6.17265703 5.88052866 5.57402671 4.89019625],7.984744806369117,1.4260497944261217,[0.123 0.175 0.235 0.328],[2.06378702 3.18890998 3.46024054 3.86612691],-1.6428305031553845,12.062490213981675,[0.123 0.175 0.235 0.328],[11.82986311 11.76446144 11.76111539 11.48004386],-0.3894595803001558,1.4425150213997708,[0.123 0.175 0.235 0.328],[1.34544442 1.42143063 1.38193159 1.28592874],5.107653001462025,1.3569698317673289,[0.123 0.175 0.235 0.328],[2.01354887 2.23791486 2.51601654 3.05808829],-0.0391310796588206,0.0818937024538429,[0.123 0.175 0.235 0.328],[0.07587936 0.05238646 0.11262397 0.05299317],6.629679803902753,0.5101699683570732,[0.123 0.175 0.235 0.328],[1.20713339 1.73314576 2.22603995 2.58251509],,,,,78.0,,,,,,,,,
139,103.0,,DSM18205,P.copri,yield_exp_1022_wotrp,yield_exp_1022_wotrp,104,epsilon_plus_noTryp,Richa,,0.144775764972461,yes,1.0,,-6.624954517415642,19.833168629058243,[0.132 0.152 0.201 0.249],[18.97748229 18.79633081 18.51602033 18.18012447],-0.1285918082136978,12.947058275529962,[0.132 0.152 0.201 0.249],[12.96848852 12.86852143 12.94681146 12.91002531],4.016903575263035,-0.5065114353096851,[0.132 0.152 0.201 0.249],[0.17646121 0.05614856 0.02539588 0.66435582],2.4138509532466466,0.5847425594304617,[0.132 0.152 0.201 0.249],[0.90453049 0.95352535 1.06330605 1.18937494],,,,,,,,,,,,,,,,,79.0,,,,,,,,,
140,148.0,,DSM18205,P.copri,TG2022-SaturdaySunday,TG2022-SaturdaySunday,149,tbd,Jonas,,0.3323527295531905,yes,1.0,,-5.863773939690264,19.46077477186522,[0.119 0.15  0.208 0.254 0.318 0.423],[18.68523261 18.54571129 18.28061712 18.06749397 17.67790168 16.87621671],2.9748968112128766,11.635532248373872,[0.119 0.15  0.208 0.254 0.318 0.423],[12.03656339 12.13917834 12.09684318 12.39589666 12.61095336 12.91280667],-1.0339623974059469,7.2861068996381375,[0.119 0.15  0.208 0.254 0.318 0.423],[7.13046262 7.09721758 7.05275435 7.09616278 7.06003015 6.75802126],4.776273597376332,0.0104519156460717,[0.119 0.15  0.208 0.254 0.318 0.423],[0.64460055 0.73999364 0.94090333 1.1880369  1.4911275  2.08872431],-0.1420294992692793,0.6973352256896899,[0.208 0.254 0.318 0.423],[0.64699066 0.6787166  0.66666805 0.6261041 ],0.050972418066679,0.0273032717348656,[0.119 0.15  0.208 0.254 0.318 0.423],[0.06152928 0.02532355 0.02470955 0.02582277 0.03725002 0.06421586],-1.2854326723130562,2.399659179678644,[0.119 0.15  0.208 0.254 0.318 0.423],[2.47496503 2.46472003 2.51599143 1.27770479 1.15413878 2.61827813],1.0520315798686004,9.497177962113232,[0.119 0.15  0.208 0.254 0.318 0.423],[ 9.24771843  9.39043501  9.89028185  9.93810515 10.96779868  9.09731914],80.0,,,,,,,,,
141,115.0,,HM-169,P.distastonis,BHI-Richa-22Dec24,BHI-Richa-22Dec24,116,BHI,Richa,,0.7951957169474064,yes,1.0,2022-12-24 00:00:00,-3.1840836168691866,7.430775366141737,[0.085 0.119 0.161 0.275 0.326],[7.15107693 7.0563274  6.92046936 6.57228721 6.37789115],2.7813598646783904,2.92886045745624,[0.085 0.119 0.161 0.275 0.326],[3.19209627 3.26866435 3.32210106 3.70770076 3.84053348],8.881876152647157,11.361606255660565,[0.085 0.119 0.161 0.275 0.326],[12.08409797 11.79553756 13.58858108 13.90773787 14.01196916],0.5270494685036531,1.6975389278348936,[0.085 0.119 0.161 0.275 0.326],[1.73006608 1.75092803 1.80164553 1.87605221 1.83813257],0.1523067090718881,2.0771665525254015,[0.085 0.119 0.161 0.275 0.326],[2.0965244  2.09662682 2.09123237 2.11715728 2.13142018],-0.4478284397185506,0.1700237502125343,[0.085 0.119 0.161 0.275 0.326],[0.17347065 0.11427696 0.04137795 0.0436112  0.04477972],1.1103875124662808,1.092460266270899,[0.085 0.119 0.161 0.275 0.326],[1.01657931 1.34363068 1.37153613 1.39474677 1.40844279],,,,,81.0,,,,,,,,,
142,114.0,check peak fitting for propionate,HM-169,P.distastonis,BHI-Richa-22Dec24,BHI-Richa-22Dec24,115,BHI,Richa,,0.7874442528144304,yes,1.0,2022-12-24 00:00:00,-3.2202567213171993,7.448184014725247,[0.084 0.115 0.151 0.263 0.314],[7.18071359 7.08117745 6.95048446 6.61118628 6.43218032],2.93241408942709,2.89957015783171,[0.084 0.115 0.151 0.263 0.314],[3.10190444 3.27653342 3.36205447 3.65119753 3.82450878],9.796687513541904,10.991225559121755,[0.084 0.115 0.151 0.263 0.314],[12.77307356 11.46521886 11.82757548 13.84462345 14.12716578],0.9847013656659812,1.7165309960598014,[0.084 0.115 0.151 0.263 0.314],[1.73289198 1.85523802 1.93270094 1.95971038 2.01493182],0.1399283004826668,2.08397615450817,[0.084 0.115 0.151 0.263 0.314],[2.07240777 2.12044909 2.10920851 2.1333159  2.11421303],-0.0657870442671512,0.0671665478556167,[0.084 0.115 0.151 0.263 0.314],[0.0702639  0.05406814 0.05453407 0.04118861 0.05479343],3.067646259350114,0.7966102227867915,[0.084 0.115 0.151 0.263 0.314],[0.82888314 1.00305536 1.70295943 1.77465045 1.51721081],,,,,82.0,,,,,,,,,
143,147.0,,ATCC27255,R.bromii,TG2022-SaturdaySunday,TG2022-SaturdaySunday,148,tbd,Jonas,,0.1983173857269597,no,1.0,,-21.97201491250284,21.159198260529145,[0.11  0.138 0.142],[18.67817769 18.63985167 17.59047961],-2.7710631558367527,12.391594658983704,[0.11  0.138 0.142],[12.07038282 12.14034705 11.88333948],-5.515050173753561,7.714744788771848,[0.11  0.138 0.142],[7.09810443 7.03354656 6.86171381],-3.148740991930427,0.776537807824989,[0.11  0.138 0.142],[0.42700128 0.36741173 0.30719143],10.052357043552943,-0.2914645581435637,[0.11  0.138 0.142],[0.82232581 1.031512   1.19218777],1.5348274138177684,-0.1442877444075689,[0.11  0.138 0.142],[0.0248267  0.06525105 0.07564172],-19.078271058496536,4.571590723585373,[0.11  0.138 0.142],[2.41443297 2.40717278 1.45264071],-9.709202334871078,11.092807319141896,[0.11  0.138 0.142],[10.02900474  9.71925998  9.74356833],,,,,,,,,,
144,34.0,,ATCC27255,R.bromii,yield_expt_modified_epsilon_rt5,run2,35,epsilon_plus,Richa,,0.4748476422184228,no,1.0,,-12.553638048033765,19.73502153910615,[0.091 0.137 0.274 0.418],[18.58236558 18.03516742 16.27964065 14.4935655 ],2.6811425445903376,11.780171449240523,[0.091 0.137 0.274 0.418],[12.06677169 12.11699012 12.47754325 12.92603188],0.1935112140015518,7.255864914201582,[0.091 0.137 0.274 0.418],[7.27944937 7.27269629 7.31420769 7.33513663],-0.2196929956623449,0.2851051139666494,[0.091 0.137 0.274 0.418],[0.25812194 0.26022035 0.23061195 0.18934866],10.749815092666852,0.8269255599216108,[0.091 0.137 0.274 0.418],[1.83565325 2.26129805 3.77796694 5.32261388],0.005061467930043,0.0661626353866997,[0.091 0.137 0.274 0.418],[0.06663856 0.07127564 0.05889034 0.07250256],6.946887028787715,2.3277044019191644,[0.091 0.137 0.274 0.418],[2.87477366 3.25251192 4.4769172  5.0977509 ],3.2682812074122394,8.846639983040898,[0.091 0.274 0.418],[ 9.14694454  9.73558413 10.21645547],,,,,,,,,,
145,161.0,check propionate peak,ATCC27255,R.bromii,BHI-Dec6,BHI-Dec6,162,BHI,Jonas,,0.5723242971314841,yes,1.0,2022-12-06 00:00:00,-4.517061362642226,6.850990819480276,[0.129 0.186 0.252 0.302 0.539],[6.53465674 5.6479815  5.77472329 5.49134255 4.44622763],1.6100135270140004,2.8586239298544567,[0.129 0.186 0.252 0.302 0.539],[2.84720611 3.5265702  3.17782076 3.27984077 3.72858085],2.8686644624421405,11.559923779720616,[0.129 0.186 0.252 0.302 0.539],[11.38977469 11.97225751 12.83868467 12.86824639 12.76973521],-2.3933160558917312,1.7424408369923243,[0.129 0.186 0.252 0.302 0.539],[1.63229534 1.04192802 1.29391465 0.86924027 0.50503689],7.316268372898991,1.3245436220699736,[0.129 0.186 0.252 0.302 0.539],[2.2089512  2.58672009 3.12006335 3.84207868 5.16621066],-0.0362137900929107,0.107018862999878,[0.129 0.186 0.252 0.302 0.539],[0.12086996 0.08447082 0.05487135 0.1396884  0.08420477],2.4913293750040086,1.406178820130774,[0.129 0.186 0.252 0.302 0.539],[1.74538627 1.78867689 2.0653094  2.21028042 2.72903288],-1.8604202163568873,3.134380116561351,[0.129 0.186 0.252 0.302 0.539],[4.45973777 1.76209596 1.83928734 2.39366893 2.59763891],83.0,,,,,,,,,
146,6.0,,ATCC27255,R.bromii,yield_expt_090622_rerun_sep2nd,run3hplcrep,7,epsilon_plus,Richa,,0.4077472924279001,no,1.0,20220906,-0.8189379964663069,17.462053145837928,[0.076 0.186 0.24  0.474],[17.43243573 17.28186439 17.24431994 17.09030904],6.932917231928478,11.400187988831004,[0.076 0.186 0.24  0.474],[11.93396154 12.67297405 13.07299894 14.68734464],2.0517701766993004,6.861573575864636,[0.076 0.186 0.24  0.474],[7.03588404 7.18770635 7.39104699 7.83418462],0.412603942734624,0.1024736129699948,[0.186 0.24  0.474],[0.18323759 0.1965513  0.29897549],0.7792641666659632,2.335719078970887,[0.076 0.186 0.24  0.474],[2.39840713 2.47148736 2.52814289 2.70540076],0.2476939388564508,0.0092199691126685,[0.076 0.186 0.24  0.474],[0.03333954 0.042075   0.07592667 0.12728795],1.868179271798998,2.5542747429091737,[0.076 0.186 0.24  0.474],[2.7402798  2.87421291 2.9616596  3.46428963],2.966665044214591,9.02247881180812,[0.076 0.24  0.474],[ 9.34293516  9.57291456 10.4952521 ],,,,,,,,,,
147,131.0,,ATCC27255,R.bromii,TG2022-Friday,TG2022-Friday,132,tbd,Jonas,,0.2852411373180098,no,1.0,,-0.5448778986280306,16.82318640148419,[0.143 0.22  0.253 0.287],[16.51852168 17.09998493 16.8639968  16.31821746],4.897289479707648,9.50266287655597,[0.143 0.22  0.253 0.287],[10.07291461 10.81967683 10.8203491  10.71996337],1.43398869546889,5.435266534891195,[0.143 0.22  0.253 0.287],[5.57887043 5.85794453 5.84710395 5.75203901],0.5763991931949395,0.1901453643584595,[0.143 0.22  0.253 0.307 0.287],[0.32815973 0.29546991 0.26611632 0.57661508 0.1818088 ],5.188859970370856,0.2825697459491647,[0.143 0.22  0.253 0.307 0.287],[0.98323663 1.46460598 1.62268228 1.75999535 1.86084905],0.1683928684477108,-0.0022551892060416,[0.143 0.22  0.253 0.287],[0.02964976 0.02562832 0.02526434 0.06249558],1.5595708426756727,1.4378542003056494,[0.143 0.22  0.253 0.307 0.287],[2.12895573 1.21392961 1.13796674 2.20670814 2.3887915 ],3.8886432186198654,7.243254525287112,[0.143 0.22  0.253 0.307 0.287],[7.79594171 8.03252098 8.3327144  8.37035755 8.38999628],,,,,,,,,,
148,152.0,,ATCC27255,R.bromii,TG2022-SaturdaySunday,TG2022-SaturdaySunday,153,tbd,Jonas,,-0.021752520639631,no,1.0,,-5.976263722605108,19.964832328247443,[0.225 0.49 ],[18.62017299 17.0364631 ],5.690607922116088,10.707969444412942,[0.225 0.49 ],[11.98835623 13.49636733],1.1965831926070365,6.276803889075792,[0.225 0.49 ],[6.54603511 6.86312965],-0.4286279824832479,0.3531353445909664,[0.225 0.49 ],[0.25669405 0.14310763],5.469267900445985,0.2572396846545157,[0.225 0.49 ],[1.48782496 2.93718096],0.2247631399935448,-0.0151659747447688,[0.225 0.49 ],[0.03540573 0.09496796],9.922954776570394,0.9880602284825388,[0.225 0.49 ],[3.22072505 5.85030807],-9.113200179219444,11.636753000011351,[0.225 0.49 ],[9.58628296 7.17128491],,,,,,,,,,
149,121.0,double check genome for propionate genes,ATCC27255,R.bromii,Markus_BHI-202212_27,Markus_BHI-202212_27,122,BHI,Markus,,0.8273377595439343,yes,1.0,2022-12-27 00:00:00,-6.582222866297448,12.434090132035337,[0.169 0.357 0.531 0.588],[11.73233682  9.36233335  8.84595605  8.96797769],11.435567555579524,-9.004834237899772,[0.169 0.357 0.531 0.588],[-6.94593619 -5.1962246  -2.75090198 -2.31476555],7.010015288926834,5.736282525692258,[0.357 0.531 0.588],[8.22598122 9.51078543 9.81886349],5.440755401624848,0.6357798829397387,[0.169 0.357 0.531 0.588],[1.6288863  2.47196775 3.41389332 3.9784148 ],16.976725331015636,0.6764843010978803,[0.169 0.357 0.531 0.588],[ 3.76758846  6.36994379  9.54720827 10.94790985],,,,,0.908107012949676,0.7146581467955366,[0.169 0.357 0.531 0.588],[0.85732266 1.0974554  1.03879685 1.35889372],-0.0052290507510289,-1.4276055586212568,[0.169 0.357 0.531 0.588],[-1.3841492  -1.50567372 -1.44750439 -1.38169671],84.0,,,,,,,,,
150,117.0,,ATCC27255,R.bromii,Markus_BHI-202212_27,Markus_BHI-202212_27,118,BHI,Markus,,0.8365064509830401,yes,1.0,2022-12-27 00:00:00,0.6339755667923443,9.490345509507474,[0.166 0.237 0.383 0.509],[9.67651953 9.53895648 9.7322536  9.83465078],17.719939512602053,-11.202969869547436,[0.166 0.237 0.383 0.509],[-8.01914209 -7.25532873 -4.53190939 -2.05817759],9.116885593937564,5.594074886042483,[0.166 0.237 0.383 0.509],[ 7.14517162  7.72629297  9.0447202  10.26648159],7.19853279413184,0.002592405559832,[0.166 0.237 0.383 0.509],[1.28114389 1.64904282 2.66073051 3.74155237],19.63995078994216,-0.3050364033526458,[0.166 0.237 0.383 0.509],[3.23891304 4.1267805  6.92579848 9.92209864],,,,,0.9032626158116246,0.6005622501748442,[0.166 0.237 0.383 0.509],[0.74679063 0.82113878 0.9425812  1.06146349],1.111400315981151,-1.7533936072647984,[0.166 0.237 0.383 0.509],[-1.50962062 -1.47359698 -1.52449393 -1.06659949],85.0,,,,,,,,,
151,14.0,,ATCC27255,R.bromii,yield_expt_090222_modified_epsi,run3,15,epsilon_plus,Richa,,0.4077472924279001,no,1.0,20220906,-2.581526822498606,17.971991196534717,[0.076 0.186 0.24 ],[17.78776714 17.45546784 17.37681214],3.900656626280282,11.962440820711372,[0.076 0.186 0.24 ],[12.27401982 12.64201532 12.92941694],-4.899753460994001,7.867750382241809,[0.076 0.186 0.24 ],[7.38942492 7.27815268 6.4759973 ],0.105912869768949,0.1838768052366792,[0.076 0.186 0.24 ],[0.19384241 0.19775695 0.21319932],0.5552416837094194,2.379293097544621,[0.076 0.186 0.24  0.474],[2.4224967  2.4790899  2.51512214 2.64237953],0.1664684028235215,0.0350476136447052,[0.076 0.186 0.24  0.474],[0.07312023 0.04231184 0.06093044 0.1263011 ],2.065853988728403,2.446562355919117,[0.186 0.24  0.474],[2.84628315 2.92332491 3.4293476 ],1.5038386696666064,10.588666012966666,[0.076 0.186 0.24  0.474],[10.91823562 11.83399811  9.39497788 11.67519899],,,,,,,,,,
152,93.0,air in hplc runs,DSM14610,R.intestinalis,Markus_2022,Markus_2022,94,epsilon,Markus,,0.5561887544293587,no,1.0,2022-10-06 00:00:00,-10.439951080919284,13.272451324109436,[0.161 0.255 0.379 0.488],[11.86418541 10.60862433  8.50151576  8.72102255],-2.236012346494339,2.977123867342247,[0.161 0.255 0.379 0.488],[3.08667399 2.38208894 0.77415438 2.79677432],-5.651316623603245,2.2743868629071025,[0.161 0.255 0.379 0.488],[ 1.92513429  0.54929868 -0.94220256  0.31467781],-0.1677782924198848,-0.3063889975236444,[0.161 0.255 0.379 0.488],[-0.31983386 -0.35541485 -0.39733547 -0.36823135],-0.0277832527969186,1.2265900683183613,[0.161 0.255 0.379 0.488],[1.22475676 1.2180049  1.21134819 1.21660451],5.477473513737078,-0.631929393489234,[0.161 0.255 0.379 0.488],[0.29226566 0.75785454 1.33197065 2.11779009],0.3571274322509432,0.0354380671904646,[0.161 0.255 0.379 0.488],[0.09371617 0.12810971 0.16501856 0.21310233],-1.5858870318964469,-0.1081479886672082,[0.161 0.255 0.379 0.488],[-0.22664337 -0.6745265  -0.77345138 -0.79266377],,,,,,,,,,
153,107.0,air in hplc runs,DSM14610,R.intestinalis,Markus_102022,Markus_102022,108,epsilon_plus,Markus,,0.5561887544293587,no,1.0,2022-10-10 00:00:00,-9.051922914202173,17.878696348858185,[0.161 0.255 0.379 0.488],[16.44940967 14.86879394 15.86368194 12.71928273],2.3188669626800578,11.701900139074828,[0.161 0.255 0.379 0.488],[12.44219774 12.05751022 11.98370855 13.29929035],-1.6550026116109957,3.825020976835704,[0.161 0.255 0.379 0.488],[3.61915212 3.34092701 3.14869339 3.06794303],-0.3208128176888608,0.4880829236782972,[0.161 0.255 0.379 0.488],[0.48793554 0.27396028 0.49482371 0.28400932],-0.2636207837460902,0.2717988880554576,[0.161 0.379],[0.22935594 0.17188661],4.956183911864791,-0.2196292210033663,[0.161 0.255 0.379 0.488],[0.62589505 1.01858494 1.57077865 2.26500843],-0.073282579909832,0.9064107744997368,[0.161 0.379],[0.89461228 0.87863668],-11.851975159377613,15.64458868989421,[0.161 0.255 0.379 0.488],[14.76344182 11.82122259  9.78409641 11.00350981],,,,,,,,,,
154,7.0,,DSM14610,R.intestinalis,yield_expt_090622_rerun_sep2nd,run3hplcrep,8,epsilon_plus,Richa,,0.8067287997647825,no,1.0,20220906,-0.7216047922309564,18.764432712219573,[0.071 0.278 0.401],[18.7010973  18.59629396 18.45470329],15.682862133023672,11.754990688668036,[0.071 0.149 0.278 0.401],[12.87119605 14.11414325 16.06161784 18.07189867],2.9766037423178857,6.704876742865684,[0.071 0.149 0.278 0.401],[6.83527595 7.14592176 7.75458608 7.75968995],1.4597747897486713,0.4390104957472993,[0.071 0.149 0.278 0.401],[0.53312703 0.65967295 0.86392343 1.01165611],-0.5008429004551158,0.5594913544300166,[0.071 0.149 0.278 0.401],[0.52211078 0.48784438 0.41903938 0.35871311],0.2959561088792564,0.1187059407961543,[0.071 0.149 0.278 0.401],[0.12099158 0.18227036 0.21134203 0.22628433],18.10440248601275,1.6518970757392435,[0.071 0.149 0.278 0.401],[3.04829563 4.17634051 6.74182331 8.9169867 ],1.576746773856878,9.334339093705834,[0.071 0.149 0.278],[9.45055817 9.56242242 9.77525659],,,,,,,,,,
155,151.0,double check growth conditions,DSM14610,R.intestinalis,TG2022-SaturdaySunday,TG2022-SaturdaySunday,152,tbd,Jonas,,0.5664125154514494,yes,1.0,,-8.17511343183691,18.765900236352437,[0.141 0.206 0.293 0.428],[17.05267936 17.6900105  16.56211282 15.02777712],1.7562686124830331,12.141157466145074,[0.141 0.206 0.293 0.428],[12.46526786 12.45453357 12.57277691 12.9477464 ],-0.7684958278711558,7.30900875426026,[0.141 0.206 0.293 0.428],[7.24695479 7.129445   7.0203511  7.01853058],-0.8108439318967751,0.4642543727660188,[0.141 0.206 0.293 0.428],[0.36205306 0.32278385 0.15885706 0.14734219],11.616371878454308,0.4430844154177122,[0.141 0.206 0.293 0.428],[1.97834356 2.92810664 3.91353567 5.35863695],-0.333066401866687,0.1840932178647679,[0.141 0.206 0.293 0.428],[0.17416655 0.08870805 0.05179712 0.06598623],10.647717625188644,0.325650029773165,[0.141 0.206 0.293 0.428],[1.0912444  3.27782197 3.76183764 4.54345853],-0.0075553969826837,10.323908041686494,[0.141 0.206 0.293 0.428],[10.6712047   9.98903433 10.12922435 10.49809962],86.0,,,,,,,,,
156,123.0,remove formate,DSM14610,R.intestinalis,Markus_BHI-202212_27,Markus_BHI-202212_27,124,BHI,Markus,,0.5089915053443471,yes,1.0,2022-12-27 00:00:00,-0.336002695204165,10.341578630064976,[0.152 0.265 0.31  0.363],[10.27440448 10.36942607 10.08538812 10.27085291],9.869999646310529,-9.646762840777882,[0.152 0.265 0.31  0.363],[-8.12247995 -7.0288111  -6.6872222  -5.99023849],-2.1966721446779847,8.709363933698224,[0.152 0.265 0.31  0.363],[8.63385326 7.17796478 8.75501114 7.87625392],1.5987758644922727,0.0624008414715856,[0.152 0.265 0.31  0.363],[0.27547464 0.77244964 0.14769674 0.79664804],-3.3383558200570667,3.4893013943818763,[0.152 0.265 0.31  0.363],[3.07526492 2.05791382 3.0935211  2.0916979 ],6.678543245625216,-0.5015437034196458,[0.152 0.265 0.31  0.363],[0.48837157 1.29261874 1.62420028 1.86824673],,,,,0.0696010986778436,-1.2569085053054343,[0.152 0.265 0.31  0.363],[-1.23951586 -1.43558482 -0.89796956 -1.37869858],87.0,,,,,,,,,
157,35.0,,DSM14610,R.intestinalis,yield_expt_modified_epsilon_rt5,run2,36,epsilon_plus,Richa,,0.9061164938585454,no,1.0,,-3.0397142139833533,19.57641002736406,[0.107 0.22  0.363],[19.21286987 18.97622135 18.44273606],11.28292384870858,12.114450414770538,[0.107 0.145 0.22  0.363],[13.31042194 13.80184423 14.53861331 16.22816359],2.7675623627459895,7.094964043505671,[0.107 0.145 0.22  0.363],[7.52181697 7.11676508 8.04833643 8.00385227],1.120349224808182,0.3115592587469233,[0.107 0.145 0.22  0.363],[0.43207633 0.47623741 0.5534951  0.7199198 ],,,,,-0.1758276922485717,0.1525929066378226,[0.107 0.145 0.22  0.363],[0.14105749 0.07627933 0.17835306 0.06786562],13.441357314543628,1.9089912032375973,[0.107 0.145 0.22  0.363],[3.43689606 3.82548213 4.75509888 6.84202109],6.162010822426215,10.719656251791111,[0.107 0.145 0.22 ],[11.19806277 11.88574697 11.98362812],,,,,,,,,,
158,132.0,,DSM14610,R.intestinalis,TG2022-Friday,TG2022-Friday,133,tbd,Jonas,,0.7660687623849903,yes,1.0,,-8.94785440515499,19.11792214470344,[0.112 0.151 0.204 0.254 0.314],[17.97058403 17.83441152 17.4017184  16.95012198 16.17174548],3.468771814353472,10.553188419521575,[0.112 0.151 0.204 0.254 0.314],[10.93904296 11.10138163 11.24220904 11.41097704 11.66251025],-0.1759964876332658,5.77879399676112,[0.112 0.151 0.204 0.254 0.314],[5.70198396 5.82500196 5.73905511 5.73562588 5.71014671],-0.055145112884235,0.4019854273182078,[0.112 0.151 0.204 0.254 0.314],[0.39823504 0.39538901 0.39515653 0.36700569 0.39706568],0.0454640675907151,0.5063572231507177,[0.112 0.254 0.314],[0.50948782 0.52450839 0.51599102],4.075112461816056,-0.326712696857326,[0.112 0.151 0.204 0.254 0.314],[0.1633622  0.25211061 0.48584247 0.72865277 0.95420986],-0.1784285352736262,2.0044722570817988,[0.112 0.151 0.204 0.254 0.314],[2.01062417 1.97290238 1.92981941 1.95386226 1.97047953],-1.785475145025663,7.936009935389556,[0.112 0.151 0.204 0.254 0.314],[7.29742239 8.40409812 7.32916903 7.39987021 7.40152315],88.0,,,,,,,,,
