,notes,strain,species,experiment,experiment_short,exp_number,medium,experimentator,sample_number,growth_rate,use_in_study,num_av,date_of_experiment,glucose,glucose_y0,glucose_OD,glucose_conc,acetate,acetate_y0,acetate_OD,acetate_conc,propionate,propionate_y0,propionate_OD,propionate_conc,succinate,succinate_y0,succinate_OD,succinate_conc,lactate,lactate_y0,lactate_OD,lactate_conc,butyrate,butyrate_y0,butyrate_OD,butyrate_conc,formate,formate_y0,formate_OD,formate_conc,ethanol,ethanol_y0,ethanol_OD,ethanol_conc,exp_number_usedonly
178,,DSM18205,P.copri,BHI-Richa-22Dec30,BHI-Richa-22Dec30,179.0,BHI,Richa/Jonas,1.0,0.5639961255139774,yes,1.0,2022-12-30 00:00:00,-6.226651386437823,6.96963887059896,[0.123 0.175 0.235 0.328],[6.17265703 5.88052866 5.57402671 4.89019625],7.984744806369119,1.4260497944261217,[0.123 0.175 0.235 0.328],[2.06378702 3.18890998 3.46024054 3.86612691],-1.6428305031553827,12.062490213981679,[0.123 0.175 0.235 0.328],[11.82986311 11.76446144 11.76111539 11.48004386],-0.3894595803001574,1.442515021399771,[0.123 0.175 0.235 0.328],[1.34544442 1.42143063 1.38193159 1.28592874],5.107653001462026,1.3569698317673287,[0.123 0.175 0.235 0.328],[2.01354887 2.23791486 2.51601654 3.05808829],-0.03913107965882058,0.0818937024538429,[0.123 0.175 0.235 0.328],[0.07587936 0.05238646 0.11262397 0.05299317],6.629679803902751,0.5101699683570736,[0.123 0.175 0.235 0.328],[1.20713339 1.73314576 2.22603995 2.58251509],,,,,78.0
46, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,DSM18205,P.copri,yield_exp_1022_wotrp,yield_exp_1022_wotrp,104.0,epsilon_plus_noTryp,Richa,,0.144775764972461,yes,1.0,,-6.6249545174156115,19.83316862905824,[0.132 0.152 0.201 0.249],[18.97748229 18.79633081 18.51602033 18.18012447],-0.128591808213703,12.947058275529962,[0.132 0.152 0.201 0.249],[12.96848852 12.86852143 12.94681146 12.91002531],4.0169035752630355,-0.5065114353096851,[0.132 0.152 0.201 0.249],[0.17646121 0.05614856 0.02539588 0.66435582],2.413850953246649,0.5847425594304615,[0.132 0.152 0.201 0.249],[0.90453049 0.95352535 1.06330605 1.18937494],,,,,,,,,,,,,,,,,79.0
148,,DSM18205,P.copri,TG2022-SaturdaySunday,TG2022-SaturdaySunday,149.0,tbd,Jonas,,0.3323527295531905,yes,1.0,,-5.863773939690217,19.460774771865207,[0.119 0.15  0.208 0.254 0.318 0.423],[18.68523261 18.54571129 18.28061712 18.06749397 17.67790168 16.87621671],2.974896811212904,11.635532248373865,[0.119 0.15  0.208 0.254 0.318 0.423],[12.03656339 12.13917834 12.09684318 12.39589666 12.61095336 12.91280667],-1.0339623974059409,7.286106899638137,[0.119 0.15  0.208 0.254 0.318 0.423],[7.13046262 7.09721758 7.05275435 7.09616278 7.06003015 6.75802126],4.776273597376332,0.010451915646071602,[0.119 0.15  0.208 0.254 0.318 0.423],[0.64460055 0.73999364 0.94090333 1.1880369  1.4911275  2.08872431],-0.14202949926927844,0.6973352256896899,[0.208 0.254 0.318 0.423],[0.64699066 0.6787166  0.66666805 0.6261041 ],0.05097241806667913,0.027303271734865672,[0.119 0.15  0.208 0.254 0.318 0.423],[0.06152928 0.02532355 0.02470955 0.02582277 0.03725002 0.06421586],-1.2854326723130531,2.399659179678643,[0.119 0.15  0.208 0.254 0.318 0.423],[2.47496503 2.46472003 2.51599143 1.27770479 1.15413878 2.61827813],1.0520315798686002,9.49717796211323,[0.119 0.15  0.208 0.254 0.318 0.423],[ 9.24771843  9.39043501  9.89028185  9.93810515 10.96779868  9.09731914],80.0
115,,HM-169,P.distastonis,BHI-Richa-22Dec24,BHI-Richa-22Dec24,116.0,BHI,Richa,,0.7951957169474064,yes,1.0,2022-12-24 00:00:00,-3.184083616869186,7.430775366141737,[0.085 0.119 0.161 0.275 0.326],[7.15107693 7.0563274  6.92046936 6.57228721 6.37789115],2.7813598646783912,2.9288604574562385,[0.085 0.119 0.161 0.275 0.326],[3.19209627 3.26866435 3.32210106 3.70770076 3.84053348],2.605172641750366,13.174382187136363,[0.161 0.275 0.326],[13.58858108 13.90773787 14.01196916],0.5270494685036515,1.6975389278348942,[0.085 0.119 0.161 0.275 0.326],[1.73006608 1.75092803 1.80164553 1.87605221 1.83813257],0.1523067090718864,2.077166552525401,[0.085 0.119 0.161 0.275 0.326],[2.0965244  2.09662682 2.09123237 2.11715728 2.13142018],-0.44782843971855063,0.17002375021253432,[0.085 0.119 0.161 0.275 0.326],[0.17347065 0.11427696 0.04137795 0.0436112  0.04477972],1.1103875124662812,1.092460266270899,[0.085 0.119 0.161 0.275 0.326],[1.01657931 1.34363068 1.37153613 1.39474677 1.40844279],,,,,81.0
114,check peak fitting for propionate,HM-169,P.distastonis,BHI-Richa-22Dec24,BHI-Richa-22Dec24,115.0,BHI,Richa,,0.7874442528144304,yes,1.0,2022-12-24 00:00:00,-3.2202567213172237,7.448184014725245,[0.084 0.115 0.151 0.263 0.314],[7.18071359 7.08117745 6.95048446 6.61118628 6.43218032],2.932414089427078,2.899570157831709,[0.084 0.115 0.151 0.263 0.314],[3.10190444 3.27653342 3.36205447 3.65119753 3.82450878],5.913256474827482,12.278733418310068,[0.084 0.263 0.314],[12.77307356 13.84462345 14.12716578],0.9847013656659732,1.716530996059801,[0.084 0.115 0.151 0.263 0.314],[1.73289198 1.85523802 1.93270094 1.95971038 2.01493182],0.13992830048266158,2.083976154508169,[0.084 0.115 0.151 0.263 0.314],[2.07240777 2.12044909 2.10920851 2.1333159  2.11421303],-0.06578704426715135,0.06716654785561672,[0.084 0.115 0.151 0.263 0.314],[0.0702639  0.05406814 0.05453407 0.04118861 0.05479343],3.067646259350111,0.7966102227867911,[0.084 0.115 0.151 0.263 0.314],[0.82888314 1.00305536 1.70295943 1.77465045 1.51721081],,,,,82.0
147,,ATCC27255,R.bromii,TG2022-SaturdaySunday,TG2022-SaturdaySunday,148.0,tbd,Jonas,,0.1983173857269597,no,1.0,,-21.972014912502846,21.159198260529138,[0.11  0.138 0.142],[18.67817769 18.63985167 17.59047961],-2.771063155836806,12.391594658983708,[0.11  0.138 0.142],[12.07038282 12.14034705 11.88333948],-5.515050173753585,7.71474478877185,[0.11  0.138 0.142],[7.09810443 7.03354656 6.86171381],-3.1487409919304277,0.7765378078249893,[0.11  0.138 0.142],[0.42700128 0.36741173 0.30719143],10.052357043552934,-0.291464558143563,[0.11  0.138 0.142],[0.82232581 1.031512   1.19218777],1.534827413817769,-0.14428774440756903,[0.11  0.138 0.142],[0.0248267  0.06525105 0.07564172],-19.078271058496544,4.571590723585373,[0.11  0.138 0.142],[2.41443297 2.40717278 1.45264071],-9.709202334871078,11.092807319141892,[0.11  0.138 0.142],[10.02900474  9.71925998  9.74356833],
34,,ATCC27255,R.bromii,yield_expt_modified_epsilon_rt5,run2,35.0,epsilon_plus,Richa,,0.4748476422184228,no,1.0,,-12.55363804803379,19.73502153910616,[0.091 0.137 0.274 0.418],[18.58236558 18.03516742 16.27964065 14.4935655 ],2.6811425445903145,11.78017144924053,[0.091 0.137 0.274 0.418],[12.06677169 12.11699012 12.47754325 12.92603188],0.1935112140015358,7.255864914201586,[0.091 0.137 0.274 0.418],[7.27944937 7.27269629 7.31420769 7.33513663],-0.21969299566234526,0.2851051139666495,[0.091 0.137 0.274 0.418],[0.25812194 0.26022035 0.23061195 0.18934866],10.74981509266685,0.8269255599216104,[0.091 0.137 0.274 0.418],[1.83565325 2.26129805 3.77796694 5.32261388],0.005061467930042887,0.06616263538669984,[0.091 0.137 0.274 0.418],[0.06663856 0.07127564 0.05889034 0.07250256],6.946887028787714,2.3277044019191635,[0.091 0.137 0.274 0.418],[2.87477366 3.25251192 4.4769172  5.0977509 ],3.2682812074122394,8.846639983040902,[0.091 0.274 0.418],[ 9.14694454  9.73558413 10.21645547],
47, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,check propionate peak,ATCC27255,R.bromii,BHI-Dec6,BHI-Dec6,162.0,BHI,Jonas,,0.5723242971314841,yes,1.0,2022-12-06 00:00:00,-4.517061362642229,6.850990819480273,[0.129 0.186 0.252 0.302 0.539],[6.53465674 5.6479815  5.77472329 5.49134255 4.44622763],1.6100135270139966,2.8586239298544553,[0.129 0.186 0.252 0.302 0.539],[2.84720611 3.5265702  3.17782076 3.27984077 3.72858085],2.8686644624421294,11.559923779720615,[0.129 0.186 0.252 0.302 0.539],[11.38977469 11.97225751 12.83868467 12.86824639 12.76973521],-2.3933160558917326,1.7424408369923243,[0.129 0.186 0.252 0.302 0.539],[1.63229534 1.04192802 1.29391465 0.86924027 0.50503689],7.316268372898991,1.3245436220699731,[0.129 0.186 0.252 0.302 0.539],[2.2089512  2.58672009 3.12006335 3.84207868 5.16621066],-0.03621379009291079,0.10701886299987802,[0.129 0.186 0.252 0.302 0.539],[0.12086996 0.08447082 0.05487135 0.1396884  0.08420477],2.4913293750040104,1.406178820130773,[0.129 0.186 0.252 0.302 0.539],[1.74538627 1.78867689 2.0653094  2.21028042 2.72903288],-1.8604202163568881,3.1343801165613505,[0.129 0.186 0.252 0.302 0.539],[4.45973777 1.76209596 1.83928734 2.39366893 2.59763891],83.0
6,,ATCC27255,R.bromii,yield_expt_090622_rerun_sep2nd,run3hplcrep,7.0,epsilon_plus,Richa,,0.4077472924279001,no,1.0,20220906,-0.8189379964663086,17.462053145837928,[0.076 0.186 0.24  0.474],[17.43243573 17.28186439 17.24431994 17.09030904],6.932917231928481,11.400187988831002,[0.076 0.186 0.24  0.474],[11.93396154 12.67297405 13.07299894 14.68734464],2.0517701766993013,6.861573575864637,[0.076 0.186 0.24  0.474],[7.03588404 7.18770635 7.39104699 7.83418462],0.412603942734624,0.10247361296999488,[0.186 0.24  0.474],[0.18323759 0.1965513  0.29897549],0.7792641666659617,2.3357190789708873,[0.076 0.186 0.24  0.474],[2.39840713 2.47148736 2.52814289 2.70540076],0.2476939388564508,0.009219969112668529,[0.076 0.186 0.24  0.474],[0.03333954 0.042075   0.07592667 0.12728795],1.868179271799,2.5542747429091732,[0.076 0.186 0.24  0.474],[2.7402798  2.87421291 2.9616596  3.46428963],2.9666650442146105,9.022478811808115,[0.076 0.24  0.474],[ 9.34293516  9.57291456 10.4952521 ],
131,,ATCC27255,R.bromii,TG2022-Friday,TG2022-Friday,132.0,tbd,Jonas,,0.2852411373180098,no,1.0,,-0.5448778986280669,16.823186401484193,[0.143 0.22  0.253 0.287],[16.51852168 17.09998493 16.8639968  16.31821746],4.897289479707648,9.50266287655597,[0.143 0.22  0.253 0.287],[10.07291461 10.81967683 10.8203491  10.71996337],1.4339886954688859,5.435266534891196,[0.143 0.22  0.253 0.287],[5.57887043 5.85794453 5.84710395 5.75203901],0.5763991931949388,0.19014536435845966,[0.143 0.22  0.253 0.307 0.287],[0.32815973 0.29546991 0.26611632 0.57661508 0.1818088 ],5.188859970370852,0.2825697459491663,[0.143 0.22  0.253 0.307 0.287],[0.98323663 1.46460598 1.62268228 1.75999535 1.86084905],0.1683928684477108,-0.0022551892060416593,[0.143 0.22  0.253 0.287],[0.02964976 0.02562832 0.02526434 0.06249558],1.5595708426756694,1.4378542003056505,[0.143 0.22  0.253 0.307 0.287],[2.12895573 1.21392961 1.13796674 2.20670814 2.3887915 ],3.888643218619847,7.243254525287117,[0.143 0.22  0.253 0.307 0.287],[7.79594171 8.03252098 8.3327144  8.37035755 8.38999628],
152,,ATCC27255,R.bromii,TG2022-SaturdaySunday,TG2022-SaturdaySunday,153.0,tbd,Jonas,,-0.02175252063963105,no,1.0,,-5.9762637226051085,19.964832328247443,[0.225 0.49 ],[18.62017299 17.0364631 ],5.690607922116083,10.707969444412944,[0.225 0.49 ],[11.98835623 13.49636733],1.1965831926070396,6.276803889075792,[0.225 0.49 ],[6.54603511 6.86312965],-0.428627982483248,0.3531353445909665,[0.225 0.49 ],[0.25669405 0.14310763],5.469267900445985,0.25723968465451574,[0.225 0.49 ],[1.48782496 2.93718096],0.22476313999354477,-0.015165974744768756,[0.225 0.49 ],[0.03540573 0.09496796],9.922954776570394,0.9880602284825386,[0.225 0.49 ],[3.22072505 5.85030807],-9.11320017921945,11.636753000011353,[0.225 0.49 ],[9.58628296 7.17128491],
121,double check genome for propionate genes,ATCC27255,R.bromii,Markus_BHI-202212_27,Markus_BHI-202212_27,122.0,BHI,Markus,,0.8273377595439343,yes,1.0,2022-12-27 00:00:00,-6.58222286629746,12.434090132035344,[0.169 0.357 0.531 0.588],[11.73233682  9.36233335  8.84595605  8.96797769],11.435567555579535,-9.004834237899779,[0.169 0.357 0.531 0.588],[-6.94593619 -5.1962246  -2.75090198 -2.31476555],7.010015288926817,5.73628252569227,[0.357 0.531 0.588],[8.22598122 9.51078543 9.81886349],5.4407554016248465,0.6357798829397397,[0.169 0.357 0.531 0.588],[1.6288863  2.47196775 3.41389332 3.9784148 ],16.976725331015633,0.6764843010978806,[0.169 0.357 0.531 0.588],[ 3.76758846  6.36994379  9.54720827 10.94790985],,,,,0.9081070129496752,0.7146581467955372,[0.169 0.357 0.531 0.588],[0.85732266 1.0974554  1.03879685 1.35889372],-0.005229050751026429,-1.4276055586212588,[0.169 0.357 0.531 0.588],[-1.3841492  -1.50567372 -1.44750439 -1.38169671],84.0
117,,ATCC27255,R.bromii,Markus_BHI-202212_27,Markus_BHI-202212_27,118.0,BHI,Markus,,0.8365064509830401,yes,1.0,2022-12-27 00:00:00,0.6339755667923397,9.490345509507478,[0.166 0.237 0.383 0.509],[9.67651953 9.53895648 9.7322536  9.83465078],17.719939512602064,-11.202969869547447,[0.166 0.237 0.383 0.509],[-8.01914209 -7.25532873 -4.53190939 -2.05817759],9.116885593937566,5.594074886042486,[0.166 0.237 0.383 0.509],[ 7.14517162  7.72629297  9.0447202  10.26648159],7.198532794131845,0.0025924055598309775,[0.166 0.237 0.383 0.509],[1.28114389 1.64904282 2.66073051 3.74155237],19.639950789942173,-0.30503640335264803,[0.166 0.237 0.383 0.509],[3.23891304 4.1267805  6.92579848 9.92209864],,,,,0.9032626158116243,0.6005622501748448,[0.166 0.237 0.383 0.509],[0.74679063 0.82113878 0.9425812  1.06146349],1.111400315981152,-1.7533936072648,[0.166 0.237 0.383 0.509],[-1.50962062 -1.47359698 -1.52449393 -1.06659949],85.0
14,,ATCC27255,R.bromii,yield_expt_090222_modified_epsi,run3,15.0,epsilon_plus,Richa,,0.4077472924279001,no,1.0,20220906,-2.5815268224986,17.971991196534713,[0.076 0.186 0.24 ],[17.78776714 17.45546784 17.37681214],3.9006566262802824,11.962440820711372,[0.076 0.186 0.24 ],[12.27401982 12.64201532 12.92941694],-4.8997534609940105,7.867750382241811,[0.076 0.186 0.24 ],[7.38942492 7.27815268 6.4759973 ],0.10591286976894902,0.1838768052366792,[0.076 0.186 0.24 ],[0.19384241 0.19775695 0.21319932],0.5552416837094194,2.379293097544621,[0.076 0.186 0.24  0.474],[2.4224967  2.4790899  2.51512214 2.64237953],0.16646840282352152,0.035047613644705225,[0.076 0.186 0.24  0.474],[0.07312023 0.04231184 0.06093044 0.1263011 ],2.0658539887283998,2.446562355919119,[0.186 0.24  0.474],[2.84628315 2.92332491 3.4293476 ],1.5038386696666075,10.588666012966666,[0.076 0.186 0.24  0.474],[10.91823562 11.83399811  9.39497788 11.67519899],
93,air in hplc runs,DSM14610,R.intestinalis,Markus_2022,Markus_2022,94.0,epsilon,Markus,,0.5561887544293587,no,1.0,2022-10-06 00:00:00,-10.43995108091926,13.272451324109424,[0.161 0.255 0.379 0.488],[11.86418541 10.60862433  8.50151576  8.72102255],-2.2360123464943333,2.977123867342244,[0.161 0.255 0.379 0.488],[3.08667399 2.38208894 0.77415438 2.79677432],-5.651316623603237,2.2743868629071,[0.161 0.255 0.379 0.488],[ 1.92513429  0.54929868 -0.94220256  0.31467781],-0.1677782924198854,-0.306388997523644,[0.161 0.255 0.379 0.488],[-0.31983386 -0.35541485 -0.39733547 -0.36823135],-0.0277832527969173,1.2265900683183597,[0.161 0.255 0.379 0.488],[1.22475676 1.2180049  1.21134819 1.21660451],5.477473513737076,-0.6319293934892337,[0.161 0.255 0.379 0.488],[0.29226566 0.75785454 1.33197065 2.11779009],0.3571274322509431,0.035438067190464655,[0.161 0.255 0.379 0.488],[0.09371617 0.12810971 0.16501856 0.21310233],-1.5858870318964462,-0.10814798866720832,[0.161 0.255 0.379 0.488],[-0.22664337 -0.6745265  -0.77345138 -0.79266377],
107,air in hplc runs,DSM14610,R.intestinalis,Markus_102022,Markus_102022,108.0,epsilon_plus,Markus,,0.5561887544293587,no,1.0,2022-10-10 00:00:00,-9.051922914202152,17.87869634885817,[0.161 0.255 0.379 0.488],[16.44940967 14.86879394 15.86368194 12.71928273],2.318866962680072,11.701900139074816,[0.161 0.255 0.379 0.488],[12.44219774 12.05751022 11.98370855 13.29929035],-1.6550026116109897,3.8250209768357015,[0.161 0.255 0.379 0.488],[3.61915212 3.34092701 3.14869339 3.06794303],-0.3208128176888602,0.48808292367829664,[0.161 0.255 0.379 0.488],[0.48793554 0.27396028 0.49482371 0.28400932],-0.26362078374609016,0.2717988880554576,[0.161 0.379],[0.22935594 0.17188661],4.956183911864789,-0.21962922100336613,[0.161 0.255 0.379 0.488],[0.62589505 1.01858494 1.57077865 2.26500843],-0.07328257990983299,0.9064107744997372,[0.161 0.379],[0.89461228 0.87863668],-11.851975159377583,15.644588689894194,[0.161 0.255 0.379 0.488],[14.76344182 11.82122259  9.78409641 11.00350981],
7,,DSM14610,R.intestinalis,yield_expt_090622_rerun_sep2nd,run3hplcrep,8.0,epsilon_plus,Richa,,0.8067287997647825,no,1.0,20220906,-0.7216047922309416,18.764432712219566,[0.071 0.278 0.401],[18.7010973  18.59629396 18.45470329],15.682862133023649,11.75499068866804,[0.071 0.149 0.278 0.401],[12.87119605 14.11414325 16.06161784 18.07189867],2.976603742317871,6.704876742865686,[0.071 0.149 0.278 0.401],[6.83527595 7.14592176 7.75458608 7.75968995],1.4597747897486704,0.4390104957472994,[0.071 0.149 0.278 0.401],[0.53312703 0.65967295 0.86392343 1.01165611],-0.5008429004551165,0.5594913544300167,[0.071 0.149 0.278 0.401],[0.52211078 0.48784438 0.41903938 0.35871311],0.29595610887925605,0.11870594079615439,[0.071 0.149 0.278 0.401],[0.12099158 0.18227036 0.21134203 0.22628433],18.104402486012738,1.6518970757392453,[0.071 0.149 0.278 0.401],[3.04829563 4.17634051 6.74182331 8.9169867 ],1.5767467738568812,9.33433909370583,[0.071 0.149 0.278],[9.45055817 9.56242242 9.77525659],
151,double check growth conditions,DSM14610,R.intestinalis,TG2022-SaturdaySunday,TG2022-SaturdaySunday,152.0,tbd,Jonas,,0.5664125154514494,yes,1.0,,-8.175113431836927,18.765900236352437,[0.141 0.206 0.293 0.428],[17.05267936 17.6900105  16.56211282 15.02777712],1.7562686124830076,12.141157466145078,[0.141 0.206 0.293 0.428],[12.46526786 12.45453357 12.57277691 12.9477464 ],-0.7684958278711596,7.309008754260259,[0.141 0.206 0.293 0.428],[7.24695479 7.129445   7.0203511  7.01853058],-0.8108439318967752,0.4642543727660188,[0.141 0.206 0.293 0.428],[0.36205306 0.32278385 0.15885706 0.14734219],11.616371878454306,0.4430844154177127,[0.141 0.206 0.293 0.428],[1.97834356 2.92810664 3.91353567 5.35863695],-0.33306640186668707,0.18409321786476796,[0.141 0.206 0.293 0.428],[0.17416655 0.08870805 0.05179712 0.06598623],10.64771762518864,0.3256500297731663,[0.141 0.206 0.293 0.428],[1.0912444  3.27782197 3.76183764 4.54345853],-0.007555396982699775,10.323908041686494,[0.141 0.206 0.293 0.428],[10.6712047   9.98903433 10.12922435 10.49809962],86.0
123,remove formate,DSM14610,R.intestinalis,Markus_BHI-202212_27,Markus_BHI-202212_27,124.0,BHI,Markus,,0.5089915053443471,yes,1.0,2022-12-27 00:00:00,-0.3360026952041444,10.341578630064971,[0.152 0.265 0.31  0.363],[10.27440448 10.36942607 10.08538812 10.27085291],9.869999646310522,-9.64676284077788,[0.152 0.265 0.31  0.363],[-8.12247995 -7.0288111  -6.6872222  -5.99023849],-2.1966721446779807,8.709363933698226,[0.152 0.265 0.31  0.363],[8.63385326 7.17796478 8.75501114 7.87625392],1.5987758644922738,0.06240084147158578,[0.152 0.265 0.31  0.363],[0.27547464 0.77244964 0.14769674 0.79664804],-3.3383558200570627,3.4893013943818754,[0.152 0.265 0.31  0.363],[3.07526492 2.05791382 3.0935211  2.0916979 ],6.678543245625216,-0.5015437034196448,[0.152 0.265 0.31  0.363],[0.48837157 1.29261874 1.62420028 1.86824673],,,,,0.06960109867784173,-1.2569085053054343,[0.152 0.265 0.31  0.363],[-1.23951586 -1.43558482 -0.89796956 -1.37869858],87.0
35,,DSM14610,R.intestinalis,yield_expt_modified_epsilon_rt5,run2,36.0,epsilon_plus,Richa,,0.9061164938585454,no,1.0,,-3.0397142139833373,19.576410027364055,[0.107 0.22  0.363],[19.21286987 18.97622135 18.44273606],11.282923848708569,12.11445041477054,[0.107 0.145 0.22  0.363],[13.31042194 13.80184423 14.53861331 16.22816359],2.76756236274599,7.094964043505672,[0.107 0.145 0.22  0.363],[7.52181697 7.11676508 8.04833643 8.00385227],1.1203492248081814,0.31155925874692336,[0.107 0.145 0.22  0.363],[0.43207633 0.47623741 0.5534951  0.7199198 ],,,,,-0.17582769224857178,0.15259290663782268,[0.107 0.145 0.22  0.363],[0.14105749 0.07627933 0.17835306 0.06786562],13.44135731454363,1.9089912032375964,[0.107 0.145 0.22  0.363],[3.43689606 3.82548213 4.75509888 6.84202109],6.162010822426216,10.719656251791113,[0.107 0.145 0.22 ],[11.19806277 11.88574697 11.98362812],
132,,DSM14610,R.intestinalis,TG2022-Friday,TG2022-Friday,133.0,tbd,Jonas,,0.7660687623849903,yes,1.0,,-8.947854405155026,19.117922144703435,[0.112 0.151 0.204 0.254 0.314],[17.97058403 17.83441152 17.4017184  16.95012198 16.17174548],3.468771814353434,10.553188419521579,[0.112 0.151 0.204 0.254 0.314],[10.93904296 11.10138163 11.24220904 11.41097704 11.66251025],-0.17599648763328696,5.778793996761121,[0.112 0.151 0.204 0.254 0.314],[5.70198396 5.82500196 5.73905511 5.73562588 5.71014671],-0.055145112884236874,0.40198542731820797,[0.112 0.151 0.204 0.254 0.314],[0.39823504 0.39538901 0.39515653 0.36700569 0.39706568],0.045464067590714696,0.5063572231507181,[0.112 0.254 0.314],[0.50948782 0.52450839 0.51599102],4.075112461816055,-0.3267126968573261,[0.112 0.151 0.204 0.254 0.314],[0.1633622  0.25211061 0.48584247 0.72865277 0.95420986],-0.17842853527363184,2.0044722570817988,[0.112 0.151 0.204 0.254 0.314],[2.01062417 1.97290238 1.92981941 1.95386226 1.97047953],-1.78547514502569,7.936009935389556,[0.112 0.151 0.204 0.254 0.314],[7.29742239 8.40409812 7.32916903 7.39987021 7.40152315],88.0
58,,DSM14610,R.intestinalis,Julien,Julien,59.0,epsilon_plus,Julien,,0.613475012800606,yes,1.0,2022-05-10 00:00:00,-7.367811065449777,17.971433532513444,[0.09 0.21 0.27 0.36],[17.22564696 16.58761317 15.95780868 15.26260103],5.905606934686198,-0.3472080693442953,[0.09 0.21 0.27 0.36],[0.12415416 0.97197529 1.29605648 1.71119624],-0.009187370996998154,1.6433198859672389,[0.09 0.21 0.27 0.36],[1.56451071 0.99829265 2.94661603 1.05531589],0.5840574486738767,-0.7107051966178042,[0.09 0.21 0.27 0.36],[-0.74953212 -0.59347065 -0.26980421 -0.68684038],-0.9454999300030306,0.04230290698870465,[0.09 0.21 0.36],[-0.04119462 -0.15912752 -0.29679909],3.7069830755861464,-0.457303807955296,[0.09 0.21 0.27 0.36],[-0.06450815  0.28918943  0.41936877  0.97422899],-0.34731026999542614,-0.5412080418856204,[0.09 0.21 0.27 0.36],[-0.54847186 -0.70893726 -0.54897404 -0.68144756],-0.31916416046245644,4.642943835093069,[0.09 0.21 0.27 0.36],[4.48798515 4.90760769 4.38265736 4.49670247],89.0
144,,DSM14610,R.intestinalis,TG2022-Monday,TG2022-Monday,145.0,epsilon,Jonas,,0.3707256931005537,yes,1.0,,-3.647165392673343,9.505878160638419,[0.127 0.215 0.3   0.36 ],[8.99798784 8.77989559 8.44476631 8.14640318],2.475740248456654,5.2042570568534705,[0.127 0.215 0.3   0.36 ],[5.53110483 5.7122382  5.95744639 6.09693054],0.022821764494976315,3.029838625006778,[0.127 0.215 0.3   0.36 ],[3.00808212 3.0744214  3.03654435 3.02317404],-0.03308992520987314,0.2158327192586728,[0.127 0.215 0.3   0.36 ],[0.21338245 0.208725   0.19908557 0.20898175],0.046018807566334745,0.37472594955159366,[0.127 0.215 0.3   0.36 ],[0.3794786  0.38212976 0.39878921 0.38461706],1.758584782578737,0.037466779977909474,[0.127 0.215 0.3   0.36 ],[0.26625342 0.40241797 0.5756581  0.66763958],-0.41022296350519055,1.319865001139107,[0.127 0.215 0.3   0.36 ],[1.25629751 1.31869965 1.03100801 1.26241143],-2.281995004819577,11.580889527935305,[0.127 0.215 0.3   0.36 ],[11.21876242 11.25939085 10.76837795 10.79046789],90.0
145,,DSM14610,R.intestinalis,TG2022-Monday,TG2022-Monday,146.0,epsilon,Jonas,,0.7573859538068692,no,1.0,,-4.073367518084654,9.310644918065442,[0.125 0.205 0.272 0.377],[8.7991865  8.47522507 8.20880057 7.77154073],0.26677286887580826,5.278177038073892,[0.125 0.205 0.272 0.377],[5.32419501 5.31816198 5.34441373 5.38710808],1.2501200884212365,2.7193337427425366,[0.125 0.205 0.272 0.377],[2.86923389 2.9781382  3.07049797 3.18333248],-0.26777025110285874,0.18239992449186224,[0.125 0.205 0.272 0.377],[0.16513865 0.11140363 0.09704129 0.09386905],4.392046529666097,-0.08577372425655568,[0.125 0.205 0.272 0.377],[0.44538471 0.83907504 1.11159736 1.56066155],0.09785548458902456,0.1340239543410657,[0.125 0.205 0.272 0.377],[0.14599129 0.15511783 0.15958271 0.17120451],1.9760518527938145,1.0310265312952402,[0.125 0.205],[1.27803301 1.43611716],-0.9127166083081112,4.0666120911295165,[0.125 0.205 0.272 0.377],[3.99003517 3.82601125 3.81595097 3.74090141],
15,,DSM14610,R.intestinalis,yield_expt_090222_modified_epsi,run3,16.0,epsilon_plus,Richa,,0.8067287997647825,no,1.0,20220906,-2.106000192401321,19.224608047895515,[0.071 0.149 0.278 0.401],[19.06846087 18.92489694 18.62805128 18.38372893],15.63368489841985,11.982147105562385,[0.071 0.149 0.278 0.401],[13.13856774 14.27424489 16.28020895 18.29024956],2.385890647147926,7.122949633085726,[0.071 0.149 0.401],[7.27434078 7.50202806 8.07411816],1.4949519985104718,0.464343870503468,[0.071 0.149 0.278 0.401],[0.55550598 0.69263424 0.90877398 1.04442313],-0.47899374610181206,0.5647712436494418,[0.071 0.149 0.278 0.401],[0.52547253 0.50156062 0.42908719 0.37234926],0.3046229762978885,0.12506601129760359,[0.071 0.149 0.278 0.401],[0.13745699 0.17701927 0.22108496 0.23855887],17.06312416805272,2.3092229025138913,[0.071 0.149 0.278 0.401],[3.70283734 4.60354355 7.07239435 9.19786501],3.693235937449495,10.461607357077694,[0.071 0.149 0.278 0.401],[10.67482848 10.99112099 11.66235731 11.83834175],
48, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
