,Unnamed: 0.1,Unnamed: 0,notes,strain,species,experiment,experiment_short,exp_number,medium,experimentator,sample_number,growth_rate,use_in_study,growthcurve_OD,growthcurve_time,exp_number_usedonly,pH,num_av,date_of_experiment,glucose,glucose_y0,glucose_OD,glucose_conc,acetate,acetate_y0,acetate_OD,acetate_conc,propionate,propionate_y0,propionate_OD,propionate_conc,succinate,succinate_y0,succinate_OD,succinate_conc,lactate,lactate_y0,lactate_OD,lactate_conc,butyrate,formate,formate_y0,formate_OD,formate_conc,maltose,maltose_y0,maltose_OD,maltose_conc,butyrate_y0,butyrate_OD,butyrate_conc,glucose_std,acetate_std,propionate_std,succinate_std,lactate_std,butyrate_std,formate_std,maltose_std,total_ferm,total_ferm_std,total_uptake,total_uptake_std,growth_rate_std
76,,,,ATCC29148,B.theta,av [64]_used_only: [46.0],av,av_B.theta_ATCC29148_epsilon,epsilon,,,0.977575301,,,,,6.19,1.0,,-5.558616961600451,,,,4.686281835040207,,,,1.0751779314445291,,,,2.859016714947259,,,,0.0,,,,0.0,1.557065770359184,,,,0.0,,,,,,,,,,,,,,,10.177542251791179,0.0,-5.558616961600451,,
77,,,,ATCC29148,B.theta,av [62]_used_only: [47.0],av,av_B.theta_ATCC29148_epsilon,epsilon,,,1.052826888,,,,,7.14,1.0,,-5.960954848007948,,,,4.8885455290724655,,,,1.2362772722367723,,,,2.381186195489782,,,,0.0,,,,0.0,4.466428640475843,,,,0.0,,,,,,,,,,,,,,,12.972437637274862,0.0,-5.960954848007948,,
78,,,,ATCC29148,B.theta,av [63]_used_only: [51.0],av,av_B.theta_ATCC29148_epsilon,epsilon,,,1.017009371,,,,,6.61,1.0,,-4.964175661891235,,,,4.6921395491938656,,,,1.0824390099621022,,,,2.6491630142403633,,,,0.0,,,,0.0,1.7252026716945543,,,,0.0,,,,,,,,,,,,,,,10.148944245090885,0.0,-4.964175661891235,,
79,,,,DSM 1447,B.vulgatus,"av [238, 239, 237]_used_only: [71.0, 72.0, 73.0]",av,av_B.vulgatus_DSM 1447_pHvar,pHvar,,,0.740967907287971,,,,,6.66,3.0,,-5.989188448025966,,,,5.711876086995505,,,,1.301786075088976,,,,1.7310054703389326,,,,0.0,,,,0.1029725332713712,2.17952461363215,,,,-0.3873976559821077,,,,,,,0.32601939317933415,0.1126401650865726,0.07071572620246742,2.9981894228066923,0.0,0.1783536594100916,0.14310335157072976,0.6281279239800276,11.027164779326936,2.3227129782131963,-6.76398375999018,0.9792272118001165,0.011864244527227768
80,,,,DSM 1447,B.vulgatus,"av [240, 241, 242]_used_only: [74.0, 76.0, 79.0]",av,av_B.vulgatus_DSM 1447_pHvar,pHvar,,,0.7435916412614314,,,,,6.35,3.0,,-6.05957903125375,,,,5.658484634305005,,,,0.9150986250238953,,,,1.0188183309865229,,,,2.5533447709991957,,,,0.18655613985510552,1.6917078259065337,,,,-0.8300715055238879,,,,,,,0.4008656000928064,0.5593515546711527,0.8176123488874931,0.8832891096692386,3.3314512893294337,0.3231247126929679,0.22156795998851478,1.3572950415585292,12.02401032707626,2.5137500819032645,-7.719722042301527,2.320101339403673,0.04888885141995967
81,,,,DSM 1447,B.vulgatus,"av [234, 235, 236]_used_only: [75.0, 83.0, 86.0]",av,av_B.vulgatus_DSM 1447_pHvar,pHvar,,,0.7498144509135242,,,,,7,3.0,,-5.3684852081736425,,,,5.419452680330614,,,,1.4658987625175028,,,,0.7931570441033572,,,,0.0,,,,1.368703118440105,2.016325261474893,,,,-0.0351935330049736,,,,,,,0.1832914561787325,0.17779469762439104,0.0138392743832447,1.3737882987681633,0.0,1.232530524667809,0.5601048089513931,0.059964888784296316,11.063536866866471,0.2917451044250067,-5.43887227418359,0.29611751029789435,0.013170365489889672
82,,,,DSM 1447,B.vulgatus,"av [249, 250, 251]_used_only: [77.0, 78.0, 80.0]",av,av_B.vulgatus_DSM 1447_pHvar,pHvar,,,0.8534126039400309,,,,,6,3.0,,-5.000480755664253,,,,4.358612260666701,,,,1.0426943304694458,,,,0.3769294649236316,,,,0.0,,,,0.0,1.3364044506021309,,,,-0.2581324019051219,,,,,,,0.44638777983447187,0.8704797248916963,1.103096541316928,0.6528609841174808,0.0,0.0,0.7574211220845287,0.22369758633932638,7.114640506661909,2.104725576993694,-5.516745559474497,0.8729739516294979,0.036647274047088
83,,,,DSM 1447,B.vulgatus,"av [252, 253, 254]_used_only: [81.0, 82.0, 84.0]",av,av_B.vulgatus_DSM 1447_pHvar,pHvar,,,0.6840738693505067,,,,,5.55,3.0,,-6.006296316922916,,,,4.263529005677828,,,,1.306188011467824,,,,4.162914052944857,,,,0.0,,,,0.0,1.283218172768714,,,,-0.05765726487612097,,,,,,,0.7407357048912617,0.08207593416609484,1.2152981843002149,5.138780909771956,0.0,0.0,0.5856332066778493,0.0769830512106018,11.015849242859224,3.2974901363522773,-6.121610846675158,0.8560176419800664,0.02568150658010308
84,,,,ATCC33656,E.rectale,av [85]_used_only: [116.0],av,av_E.rectale_ATCC33656_epsilon,epsilon,,,0.664183282,,,,,6.12,1.0,,-10.329272816221264,,,,2.1329187677891928,,,,0.0,,,,0.0,,,,3.198011714572367,,,,4.495897895570391,0.0,,,,0.0,,,,,,,,,,,,,,,9.826828377931951,0.0,-10.329272816221264,,
85,,,,ATCC33656,E.rectale,av [84]_used_only: [117.0],av,av_E.rectale_ATCC33656_epsilon,epsilon,,,0.669367656,,,,,6.21,1.0,,-12.202522827821056,,,,2.0212885137138175,,,,0.0,,,,0.0,,,,3.833786222364582,,,,4.376328016550111,0.0,,,,0.0,,,,,,,,,,,,,,,10.231402752628512,0.0,-12.202522827821056,,
86,,,,ATCC33656,E.rectale,"av [83, 76, 69]_used_only: [122.0, 125.0, 135.0]",av,av_E.rectale_ATCC33656_epsilon,epsilon,,,0.7377521640000001,,,,,6.61,3.0,,-10.196793671650827,,,,2.7907081415939587,,,,0.0,,,,0.0,,,,3.394556002152655,,,,4.369647056965354,0.0,,,,0.0,,,,,,,0.8124093147889822,0.44796055813904834,0.0,0.0,0.2028552862188562,0.06418376802353876,0.0,0.0,10.554911200711969,0.5492213543429048,-10.196793671650827,0.8124093147889822,0.03594466523856785
87,,,,ATCC33656,E.rectale,"av [82, 75, 68]_used_only: [123.0, 126.0, 138.0]",av,av_E.rectale_ATCC33656_epsilon,epsilon,,,0.7179169569999999,,,,,7.14,3.0,,-9.339061665450037,,,,3.6368807243988113,,,,0.0,,,,0.0,,,,2.9969416055242886,,,,4.315570431213268,0.0,,,,0.0,,,,,,,0.5387693302651626,0.3384114791730448,0.0,0.0,0.6974847134920646,0.06764004829400806,0.0,0.0,10.949392761136368,0.6843657991576683,-9.339061665450037,0.5387693302651626,0.03113472956169527
88,,,,ATCC33656,E.rectale,"av [77, 70]_used_only: [124.0, 132.0]",av,av_E.rectale_ATCC33656_epsilon,epsilon,,,0.6784280635,,,,,6.19,2.0,,-8.858672947881185,,,,2.4925738161002453,,,,0.0,,,,0.0,,,,3.9751791352388874,,,,4.605162988228141,0.0,,,,0.0,,,,,,,1.2406602906912605,0.223567246269727,0.0,0.0,0.20242218948867652,0.12640021961633824,0.0,0.0,11.072915939567274,0.3905984711727797,-8.858672947881185,1.2406602906912605,0.04992731711716706
89,,,,ATCC33656,E.rectale,av [74]_used_only: [127.0],av,av_E.rectale_ATCC33656_epsilon,epsilon,,,0.516425774,,,,,5.63,1.0,,-8.645548093557087,,,,2.6889155452326494,,,,0.0,,,,0.0,,,,3.662863795877717,,,,5.6739014369678245,0.0,,,,0.0,,,,,,,,,,,,,,,12.02568077807819,0.0,-8.645548093557087,,
90,,,,ATCC33656,E.rectale,av [73]_used_only: [128.0],av,av_E.rectale_ATCC33656_epsilon,epsilon,,,0.584323279,,,,,5.83,1.0,,-10.033525317300493,,,,2.2599278895186883,,,,0.0,,,,0.0,,,,4.5174651133039125,,,,5.349786645478108,0.0,,,,0.0,,,,,,,,,,,,,,,12.127179648300709,0.0,-10.033525317300493,,
91,,,,ATCC33656,E.rectale,av [72]_used_only: [129.0],av,av_E.rectale_ATCC33656_epsilon,epsilon,,,0.665876728,,,,,5.95,1.0,,-9.480219372724218,,,,2.2884155442794465,,,,0.0,,,,0.0,,,,3.935438823417624,,,,4.9104747575342005,0.0,,,,0.0,,,,,,,,,,,,,,,11.134329125231272,0.0,-9.480219372724218,,
92,,,,ATCC33656,E.rectale,av [71]_used_only: [131.0],av,av_E.rectale_ATCC33656_epsilon,epsilon,,,0.68803148,,,,,6.06,1.0,,-9.891881894741994,,,,2.5383950468109253,,,,0.0,,,,0.0,,,,4.207383269645938,,,,4.828979447954723,0.0,,,,0.0,,,,,,,,,,,,,,,11.574757764411586,0.0,-9.891881894741994,,
93,,,,ATCC33656,E.rectale,av [89]_used_only: [139.0],av,av_E.rectale_ATCC33656_epsilon,epsilon,,,0.598489292,,,,,5.98,1.0,,-11.098610828642592,,,,2.430204846565249,,,,0.0,,,,0.0,,,,5.305486684040881,,,,4.45966383964188,0.0,,,,0.0,,,,,,,,,,,,,,,12.19535537024801,0.0,-11.098610828642592,,
94,,,,DSM17677,F.prausnitzii,"av [246, 247, 248]_used_only: [144.0, 156.0, 161.0]",av,av_F.prausnitzii_DSM17677_pHvar,pHvar,,,0.2054865085237428,,,,,6.64,3.0,,0.0,,,,0.7583326530684006,,,,2.249161609011757,,,,0.26475802294054834,,,,0.0,,,,5.04071550913514,7.5977707820555835,,,,-2.736385105002134,,,,,,,0.0,1.087403604908649,1.3033962735820122,0.45857434744451614,0.0,0.39891383003411757,0.38984675166893507,0.24931872243474454,15.910738576211429,2.024012673503837,-5.472770210004268,0.4986374448694891,0.005547140701930812
95,,,,DSM17677,F.prausnitzii,"av [245, 244, 243]_used_only: [145.0, 146.0, 147.0]",av,av_F.prausnitzii_DSM17677_pHvar,pHvar,,,0.28064843015857616,,,,,6.97,3.0,,-0.015229603647243834,,,,0.4742879593070275,,,,0.600565166295103,,,,0.0,,,,0.0,,,,5.051189231541559,8.94549180656868,,,,-2.167157167769912,,,,,,,0.0263784472961626,0.41839606067366075,1.0402093812791704,0.0,0.0,0.4053246799831944,0.5464385087035669,0.4673852903604849,15.071534163712371,1.551476195291719,-4.349543939187068,0.9416305253513418,0.010081946205472876
96,,,,DSM17677,F.prausnitzii,"av [255, 256, 257]_used_only: [148.0, 149.0, 150.0]",av,av_F.prausnitzii_DSM17677_pHvar,pHvar,,,0.4818439029996471,,,,,5.55,3.0,,0.0,,,,0.0,,,,0.6481445351867934,,,,0.0,,,,0.0,,,,4.963397787476235,4.5457551713602244,,,,-1.1931566001558382,,,,,,,0.0,0.0,0.3317412381773295,0.0,0.0,0.5386741806875348,0.7299798046104214,0.1253594001214419,10.157297494023252,0.3943361258980974,-2.3863132003116765,0.2507188002428838,0.009565616737974314
97,,,,DSM17677,F.prausnitzii,"av [258, 259, 260]_used_only: [152.0, 153.0, 158.0]",av,av_F.prausnitzii_DSM17677_pHvar,pHvar,,,0.48635544596656594,,,,,6,3.0,,-0.0220288694090152,,,,0.0,,,,0.0,,,,1.156942131335992,,,,0.0,,,,5.041654683950308,4.955000832528618,,,,-1.2525061198602294,,,,,,,0.03815512104971411,0.0,0.0,2.003882552890963,0.0,0.25054922489061837,1.0338825455098726,0.20163114830539627,11.15359764781492,1.8624601352244803,-2.527041109129474,0.38687279739914404,0.025067218340384386
98,,,,DSM18205,P.copri,"av [285, 286]_used_only: [176.0, 177.0]",av,av_P.copri_DSM18205_pHvar,pHvar,,,2.211535407678264,,,,,7.15,2.0,,-1.8747617404020622,,,,12.876331969449756,,,,3.4642826663082005,,,,0.0079938384825188,,,,0.0,,,,0.7486650376749802,12.597811593583618,,,,-0.31129263307472044,,,,,,,0.5214252623829299,0.10165265107331631,0.34568817964007764,0.01130499479739805,0.0,0.3241943783097503,0.5755887285884974,0.2869450205892236,29.695085105499075,0.3423279884515704,-2.497347006551503,0.05246477879551759,0.09194384555210787
99,,,,DSM18205,P.copri,"av [280, 279]_used_only: [178.0, 183.0]",av,av_P.copri_DSM18205_pHvar,pHvar,,,2.184845497513252,,,,,6.56,2.0,,-3.6880259497855965,,,,11.709194785558651,,,,1.7462016438988237,,,,0.0,,,,0.0,,,,0.33934353222729224,12.322474928097183,,,,-0.05429311526397945,,,,,,,0.31181802404047426,0.2549928281984326,0.056779151668194076,0.0,0.0,0.04111561254386633,0.11329224349025159,0.027309089323010616,26.117214889781952,0.16941949596225925,-3.7966121803135557,0.3664362026864956,0.15167765765907168
100,,,,DSM18205,P.copri,"av [263, 264]_used_only: [179.0, 182.0]",av,av_P.copri_DSM18205_pHvar,pHvar,,,0.8006837926388742,,,,,5.52,2.0,,-2.2781476778513663,,,,17.015240308729094,,,,0.9039460047849963,,,,0.0478718913016911,,,,0.040091238121339,,,,0.1272168115663597,0.591779595934305,,,,0.0,,,,,,,0.0005214536979843542,0.8107247409439826,0.23510261260450227,0.06770107793530215,0.05669757268352686,0.009239808640815365,0.054426197379762946,0.0,18.72614585043779,0.696567148809697,-2.2781476778513663,0.0005214536979843542,0.13161173882537988
101,,,,DSM18205,P.copri,"av [271, 272]_used_only: [181.0, 184.0]",av,av_P.copri_DSM18205_pHvar,pHvar,,,0.6230648112116636,,,,,5.97,2.0,,-2.0459175535486622,,,,14.613235567747296,,,,0.4446351170364239,,,,0.0,,,,1.3690409731183106,,,,0.0,3.702280411378251,,,,-0.05620625235351055,,,,,,,0.5095396976317481,0.16395811597283635,0.03211665641342416,0.0,1.9361163116283748,0.0,1.3784366354955664,0.07948764436849931,20.129192069280286,2.436968855609189,-2.1583300582556837,0.3505644088947495,0.10665588927457711
102,,,,ATCC27255,R.bromii,"av [276, 275]_used_only: [195.0, 202.0]",av,av_R.bromii_ATCC27255_pHvar,pHvar,,,1.2784459087836706,,,,,5.97,2.0,,-0.01856839939902455,,,,0.28731499277439404,,,,1.9624639868826415,,,,0.0,,,,18.808120516528916,,,,0.0,7.374699487814971,,,,-3.0454476136423887,,,,,,,0.010940462131005265,0.40632475945467583,0.15196121809095756,0.0,12.607773435861159,0.0,10.429400034093849,0.27519728537796967,28.43259898400092,1.9351104049099508,-6.109463626683802,0.539454108624934,0.0656130365922733
103,,,,ATCC27255,R.bromii,"av [284, 283]_used_only: [198.0, 201.0]",av,av_R.bromii_ATCC27255_pHvar,pHvar,,,1.1404915617244202,,,,,6.56,2.0,,-0.046123939032135755,,,,0.0,,,,2.1932476071031557,,,,0.0,,,,13.071000468301154,,,,0.0,7.200970177551472,,,,-2.7673743232225587,,,,,,,0.017739234427101385,0.0,0.015759933760722652,0.0,7.883166857734407,0.0,10.183709687337487,0.07150676939965384,22.465218252955783,1.6155854791891677,-5.580872585477254,0.12527430437220577,0.03734566333672126
104,,,,ATCC27255,R.bromii,"av [288, 289]_used_only: [199.0, 200.0]",av,av_R.bromii_ATCC27255_pHvar,pHvar,,,1.261530316900249,,,,,7.15,2.0,,0.0,,,,0.0,,,,2.1947058698967528,,,,0.0,,,,12.612633752653199,,,,0.0,2.158615701469321,,,,-2.766666094374817,,,,,,,0.0,0.0,0.04497244604492365,0.0,0.9730106604709401,0.0,0.011016605609999166,0.08199278358353165,16.965955324019273,0.648432198088404,-5.533332188749634,0.1639855671670633,0.012010791051836995
105,,,,ATCC27255,R.bromii,"av [268, 267]_used_only: [203.0, 205.0]",av,av_R.bromii_ATCC27255_pHvar,pHvar,,,0.8107707499034351,,,,,5.52,2.0,,-0.0790039895890891,,,,0.1417812677545009,,,,1.379736191109043,,,,0.0,,,,10.57744020390039,,,,0.0,9.78698376851863,,,,-2.9024944430426785,,,,,,,0.08493881117916387,0.20050899174886633,0.6524202054561438,0.0,1.8551598127125133,0.0,2.2526868966163134,0.3756836714335967,21.88594143128256,3.224235747947917,-5.883992875674446,0.8363061540463572,0.0018696744930128864
